column_name;total_non_null;years_with_data;n_years
TOL2TP60Q218_PAU_DEC;96;[2018];1
TOL2TP60Q218_PAU_DISP;96;[2018];1
TP4018_PAU_DEC;96;[2018];1
TP4018_PAU_DISP;96;[2018];1
TP5018_PAU_DEC;96;[2018];1
TP5018_PAU_DISP;96;[2018];1
TP6018_PAU_DEC;96;[2018];1
TP6018_PAU_DISP;96;[2018];1
TP60IP18_PAU_DEC;96;[2018];1
TP60IP18_PAU_DISP;96;[2018];1
TP60Q218_PAU_DEC;96;[2018];1
TP60Q218_PAU_DISP;96;[2018];1
TR10PACT18_TR_DEC;96;[2018];1
TR10PACT18_TR_DISP;96;[2018];1
TR10PAUT18;96;[2018];1
TR10PBEN18_TR_DEC;96;[2018];1
TR10PBEN18_TR_DISP;96;[2018];1
TR10PCHO18_TR_DEC;96;[2018];1
TR10PCHO18_TR_DISP;96;[2018];1
TR10PIMPOT18;96;[2018];1
TR10PPAT18;96;[2018];1
TR10PPEN18_TR_DEC;96;[2018];1
TR10PPEN18_TR_DISP;96;[2018];1
TR10PPFAM18;96;[2018];1
TR10PPLOGT18;96;[2018];1
TR10PPMINI18;96;[2018];1
TR10PPSOC18;96;[2018];1
TR10PTSA18_TR_DEC;96;[2018];1
TR10PTSA18_TR_DISP;96;[2018];1
TR1PACT18_TR_DEC;96;[2018];1
TR1PACT18_TR_DISP;96;[2018];1
TR1PAUT18;96;[2018];1
TR1PBEN18_TR_DEC;96;[2018];1
TR1PBEN18_TR_DISP;96;[2018];1
TR1PCHO18_TR_DEC;96;[2018];1
TR1PCHO18_TR_DISP;96;[2018];1
TR1PIMPOT18;96;[2018];1
TR1PPAT18;96;[2018];1
TR1PPEN18_TR_DEC;96;[2018];1
TR1PPEN18_TR_DISP;96;[2018];1
TR1PPFAM18;96;[2018];1
TR1PPLOGT18;96;[2018];1
TR1PPMINI18;96;[2018];1
TR1PPSOC18;96;[2018];1
TR1PTSA18_TR_DEC;96;[2018];1
TR1PTSA18_TR_DISP;96;[2018];1
TR2PACT18_TR_DEC;96;[2018];1
TR2PACT18_TR_DISP;96;[2018];1
TR2PAUT18;96;[2018];1
TR2PBEN18_TR_DEC;96;[2018];1
TR2PBEN18_TR_DISP;96;[2018];1
TR2PCHO18_TR_DEC;96;[2018];1
TR2PCHO18_TR_DISP;96;[2018];1
TR2PIMPOT18;96;[2018];1
TR2PPAT18;96;[2018];1
TR2PPEN18_TR_DEC;96;[2018];1
TR2PPEN18_TR_DISP;96;[2018];1
TR2PPFAM18;96;[2018];1
TR2PPLOGT18;96;[2018];1
TR2PPMINI18;96;[2018];1
TR2PPSOC18;96;[2018];1
TR2PTSA18_TR_DEC;96;[2018];1
TR2PTSA18_TR_DISP;96;[2018];1
TR3PACT18_TR_DEC;96;[2018];1
TR3PACT18_TR_DISP;96;[2018];1
TR3PAUT18;96;[2018];1
TR3PBEN18_TR_DEC;96;[2018];1
TR3PBEN18_TR_DISP;96;[2018];1
TR3PCHO18_TR_DEC;96;[2018];1
TR3PCHO18_TR_DISP;96;[2018];1
TR3PIMPOT18;96;[2018];1
TR3PPAT18;96;[2018];1
TR3PPEN18_TR_DEC;96;[2018];1
TR3PPEN18_TR_DISP;96;[2018];1
TR3PPFAM18;96;[2018];1
TR3PPLOGT18;96;[2018];1
TR3PPMINI18;96;[2018];1
TR3PPSOC18;96;[2018];1
TR3PTSA18_TR_DEC;96;[2018];1
TR3PTSA18_TR_DISP;96;[2018];1
TR4PACT18_TR_DEC;96;[2018];1
TR4PACT18_TR_DISP;96;[2018];1
TR4PAUT18;96;[2018];1
TR4PBEN18_TR_DEC;96;[2018];1
TR4PBEN18_TR_DISP;96;[2018];1
TR4PCHO18_TR_DEC;96;[2018];1
TR4PCHO18_TR_DISP;96;[2018];1
TR4PIMPOT18;96;[2018];1
TR4PPAT18;96;[2018];1
TR4PPEN18_TR_DEC;96;[2018];1
TR4PPEN18_TR_DISP;96;[2018];1
TR4PPFAM18;96;[2018];1
TR4PPLOGT18;96;[2018];1
TR4PPMINI18;96;[2018];1
TR4PPSOC18;96;[2018];1
TR4PTSA18_TR_DEC;96;[2018];1
TR4PTSA18_TR_DISP;96;[2018];1
TR5PACT18_TR_DEC;96;[2018];1
TR5PACT18_TR_DISP;96;[2018];1
TR5PAUT18;96;[2018];1
TR5PBEN18_TR_DEC;96;[2018];1
TR5PBEN18_TR_DISP;96;[2018];1
TR5PCHO18_TR_DEC;96;[2018];1
TR5PCHO18_TR_DISP;96;[2018];1
TR5PIMPOT18;96;[2018];1
TR5PPAT18;96;[2018];1
TR5PPEN18_TR_DEC;96;[2018];1
TR5PPEN18_TR_DISP;96;[2018];1
TR5PPFAM18;96;[2018];1
TR5PPLOGT18;96;[2018];1
TR5PPMINI18;96;[2018];1
TR5PPSOC18;96;[2018];1
TR5PTSA18_TR_DEC;96;[2018];1
TR5PTSA18_TR_DISP;96;[2018];1
TR6PACT18_TR_DEC;96;[2018];1
TR6PACT18_TR_DISP;96;[2018];1
TR6PAUT18;96;[2018];1
TR6PBEN18_TR_DEC;96;[2018];1
TR6PBEN18_TR_DISP;96;[2018];1
TR6PCHO18_TR_DEC;96;[2018];1
TR6PCHO18_TR_DISP;96;[2018];1
TR6PIMPOT18;96;[2018];1
TR6PPAT18;96;[2018];1
TR6PPEN18_TR_DEC;96;[2018];1
TR6PPEN18_TR_DISP;96;[2018];1
TR6PPFAM18;96;[2018];1
TR6PPLOGT18;96;[2018];1
TR6PPMINI18;96;[2018];1
TR6PPSOC18;96;[2018];1
TR6PTSA18_TR_DEC;96;[2018];1
TR6PTSA18_TR_DISP;96;[2018];1
TR7PACT18_TR_DEC;96;[2018];1
TR7PACT18_TR_DISP;96;[2018];1
TR7PAUT18;96;[2018];1
TR7PBEN18_TR_DEC;96;[2018];1
TR7PBEN18_TR_DISP;96;[2018];1
TR7PCHO18_TR_DEC;96;[2018];1
TR7PCHO18_TR_DISP;96;[2018];1
TR7PIMPOT18;96;[2018];1
TR7PPAT18;96;[2018];1
TR7PPEN18_TR_DEC;96;[2018];1
TR7PPEN18_TR_DISP;96;[2018];1
TR7PPFAM18;96;[2018];1
TR7PPLOGT18;96;[2018];1
TR7PPMINI18;96;[2018];1
TR7PPSOC18;96;[2018];1
TR7PTSA18_TR_DEC;96;[2018];1
TR7PTSA18_TR_DISP;96;[2018];1
TR8PACT18_TR_DEC;96;[2018];1
TR8PACT18_TR_DISP;96;[2018];1
TR8PAUT18;96;[2018];1
TR8PBEN18_TR_DEC;96;[2018];1
TR8PBEN18_TR_DISP;96;[2018];1
TR8PCHO18_TR_DEC;96;[2018];1
TR8PCHO18_TR_DISP;96;[2018];1
TR8PIMPOT18;96;[2018];1
TR8PPAT18;96;[2018];1
TR8PPEN18_TR_DEC;96;[2018];1
TR8PPEN18_TR_DISP;96;[2018];1
TR8PPFAM18;96;[2018];1
TR8PPLOGT18;96;[2018];1
TR8PPMINI18;96;[2018];1
TR8PPSOC18;96;[2018];1
TR8PTSA18_TR_DEC;96;[2018];1
TR8PTSA18_TR_DISP;96;[2018];1
TR9PACT18_TR_DEC;96;[2018];1
TR9PACT18_TR_DISP;96;[2018];1
TR9PAUT18;96;[2018];1
TR9PBEN18_TR_DEC;96;[2018];1
TR9PBEN18_TR_DISP;96;[2018];1
TR9PCHO18_TR_DEC;96;[2018];1
TR9PCHO18_TR_DISP;96;[2018];1
TR9PIMPOT18;96;[2018];1
TR9PPAT18;96;[2018];1
TR9PPEN18_TR_DEC;96;[2018];1
TR9PPEN18_TR_DISP;96;[2018];1
TR9PPFAM18;96;[2018];1
TR9PPLOGT18;96;[2018];1
TR9PPMINI18;96;[2018];1
TR9PPSOC18;96;[2018];1
TR9PTSA18_TR_DEC;96;[2018];1
TR9PTSA18_TR_DISP;96;[2018];1
TYM1D118_DEC;96;[2018];1
TYM1D118_DISP;96;[2018];1
TYM1D218_DEC;96;[2018];1
TYM1D218_DISP;96;[2018];1
TYM1D318_DEC;96;[2018];1
TYM1D318_DISP;96;[2018];1
TYM1D418_DEC;96;[2018];1
TYM1D418_DISP;96;[2018];1
TYM1D618_DEC;96;[2018];1
TYM1D618_DISP;96;[2018];1
TYM1D718_DEC;96;[2018];1
TYM1D718_DISP;96;[2018];1
TYM1D818_DEC;96;[2018];1
TYM1D818_DISP;96;[2018];1
TYM1D918_DEC;96;[2018];1
TYM1D918_DISP;96;[2018];1
TYM1GI18_DEC;96;[2018];1
TYM1GI18_DISP;96;[2018];1
TYM1PACT18_DEC;96;[2018];1
TYM1PACT18_DISP;96;[2018];1
TYM1PAUT18;96;[2018];1
TYM1PBEN18_DEC;96;[2018];1
TYM1PBEN18_DISP;96;[2018];1
TYM1PCHO18_DEC;96;[2018];1
TYM1PCHO18_DISP;96;[2018];1
TYM1PIMPOT18;96;[2018];1
TYM1PPAT18;96;[2018];1
TYM1PPEN18_DEC;96;[2018];1
TYM1PPEN18_DISP;96;[2018];1
TYM1PPFAM18;96;[2018];1
TYM1PPLOGT18;96;[2018];1
TYM1PPMINI18;96;[2018];1
TYM1PPSOC18;96;[2018];1
TYM1PTSA18_DEC;96;[2018];1
TYM1PTSA18_DISP;96;[2018];1
TYM1Q118_DEC;96;[2018];1
TYM1Q118_DISP;96;[2018];1
TYM1Q218_DEC;96;[2018];1
TYM1Q218_DISP;96;[2018];1
TYM1Q318_DEC;96;[2018];1
TYM1Q318_DISP;96;[2018];1
TYM1Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM1Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM1RD_DEC;383;[2018, 2019, 2020, 2021];4
TYM1RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM1S80S2018_DEC;96;[2018];1
TYM1S80S2018_DISP;96;[2018];1
TYM1TP4018_PAU_DEC;96;[2018];1
TYM1TP4018_PAU_DISP;96;[2018];1
TYM1TP5018_PAU_DEC;96;[2018];1
TYM1TP5018_PAU_DISP;96;[2018];1
TYM1TP6018_PAU_DEC;96;[2018];1
TYM1TP6018_PAU_DISP;96;[2018];1
TYM1TP60IP18_PAU_DEC;96;[2018];1
TYM1TP60IP18_PAU_DISP;96;[2018];1
TYM1TP60Q218_PAU_DEC;96;[2018];1
TYM1TP60Q218_PAU_DISP;96;[2018];1
TYM2D118_DEC;96;[2018];1
TYM2D118_DISP;96;[2018];1
TYM2D218_DEC;96;[2018];1
TYM2D218_DISP;96;[2018];1
TYM2D318_DEC;96;[2018];1
TYM2D318_DISP;96;[2018];1
TYM2D418_DEC;96;[2018];1
TYM2D418_DISP;96;[2018];1
TYM2D618_DEC;96;[2018];1
TYM2D618_DISP;96;[2018];1
TYM2D718_DEC;96;[2018];1
TYM2D718_DISP;96;[2018];1
TYM2D818_DEC;96;[2018];1
TYM2D818_DISP;96;[2018];1
TYM2D918_DEC;96;[2018];1
TYM2D918_DISP;96;[2018];1
TYM2GI18_DEC;96;[2018];1
TYM2GI18_DISP;96;[2018];1
TYM2PACT18_DEC;96;[2018];1
TYM2PACT18_DISP;96;[2018];1
TYM2PAUT18;96;[2018];1
TYM2PBEN18_DEC;96;[2018];1
TYM2PBEN18_DISP;96;[2018];1
TYM2PCHO18_DEC;96;[2018];1
TYM2PCHO18_DISP;96;[2018];1
TYM2PIMPOT18;96;[2018];1
TYM2PPAT18;96;[2018];1
TYM2PPEN18_DEC;96;[2018];1
TYM2PPEN18_DISP;96;[2018];1
TYM2PPFAM18;96;[2018];1
TYM2PPLOGT18;96;[2018];1
TYM2PPMINI18;96;[2018];1
TYM2PPSOC18;96;[2018];1
TYM2PTSA18_DEC;96;[2018];1
TYM2PTSA18_DISP;96;[2018];1
TYM2Q118_DEC;96;[2018];1
TYM2Q118_DISP;96;[2018];1
TYM2Q218_DEC;96;[2018];1
TYM2Q218_DISP;96;[2018];1
TYM2Q318_DEC;96;[2018];1
TYM2Q318_DISP;96;[2018];1
TYM2Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM2Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM2RD_DEC;384;[2018, 2019, 2020, 2021];4
TYM2RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM2S80S2018_DEC;96;[2018];1
TYM2S80S2018_DISP;96;[2018];1
TYM2TP4018_PAU_DEC;96;[2018];1
TYM2TP4018_PAU_DISP;96;[2018];1
TYM2TP5018_PAU_DEC;96;[2018];1
TYM2TP5018_PAU_DISP;96;[2018];1
TYM2TP6018_PAU_DEC;96;[2018];1
TYM2TP6018_PAU_DISP;96;[2018];1
TYM2TP60IP18_PAU_DEC;96;[2018];1
TYM2TP60IP18_PAU_DISP;96;[2018];1
TYM2TP60Q218_PAU_DEC;96;[2018];1
TYM2TP60Q218_PAU_DISP;96;[2018];1
TYM3D118_DEC;96;[2018];1
TYM3D118_DISP;96;[2018];1
TYM3D218_DEC;96;[2018];1
TYM3D218_DISP;96;[2018];1
TYM3D318_DEC;96;[2018];1
TYM3D318_DISP;96;[2018];1
TYM3D418_DEC;96;[2018];1
TYM3D418_DISP;96;[2018];1
TYM3D618_DEC;96;[2018];1
TYM3D618_DISP;96;[2018];1
TYM3D718_DEC;96;[2018];1
TYM3D718_DISP;96;[2018];1
TYM3D818_DEC;96;[2018];1
TYM3D818_DISP;96;[2018];1
TYM3D918_DEC;96;[2018];1
TYM3D918_DISP;96;[2018];1
TYM3GI18_DEC;96;[2018];1
TYM3GI18_DISP;96;[2018];1
TYM3PACT18_DEC;96;[2018];1
TYM3PACT18_DISP;96;[2018];1
TYM3PAUT18;96;[2018];1
TYM3PBEN18_DEC;96;[2018];1
TYM3PBEN18_DISP;96;[2018];1
TYM3PCHO18_DEC;96;[2018];1
TYM3PCHO18_DISP;96;[2018];1
TYM3PIMPOT18;96;[2018];1
TYM3PPAT18;96;[2018];1
TYM3PPEN18_DEC;96;[2018];1
TYM3PPEN18_DISP;96;[2018];1
TYM3PPFAM18;96;[2018];1
TYM3PPLOGT18;96;[2018];1
TYM3PPMINI18;96;[2018];1
TYM3PPSOC18;96;[2018];1
TYM3PTSA18_DEC;96;[2018];1
TYM3PTSA18_DISP;96;[2018];1
TYM3Q118_DEC;96;[2018];1
TYM3Q118_DISP;96;[2018];1
TYM3Q218_DEC;96;[2018];1
TYM3Q218_DISP;96;[2018];1
TYM3Q318_DEC;96;[2018];1
TYM3Q318_DISP;96;[2018];1
TYM3Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM3Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM3RD_DEC;384;[2018, 2019, 2020, 2021];4
TYM3RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM3S80S2018_DEC;96;[2018];1
TYM3S80S2018_DISP;96;[2018];1
TYM3TP4018_PAU_DEC;96;[2018];1
TYM3TP4018_PAU_DISP;96;[2018];1
TYM3TP5018_PAU_DEC;96;[2018];1
TYM3TP5018_PAU_DISP;96;[2018];1
TYM3TP6018_PAU_DEC;96;[2018];1
TYM3TP6018_PAU_DISP;96;[2018];1
TYM3TP60IP18_PAU_DEC;96;[2018];1
TYM3TP60IP18_PAU_DISP;96;[2018];1
TYM3TP60Q218_PAU_DEC;96;[2018];1
TYM3TP60Q218_PAU_DISP;96;[2018];1
TYM4D118_DEC;96;[2018];1
TYM4D118_DISP;96;[2018];1
TYM4D218_DEC;96;[2018];1
TYM4D218_DISP;96;[2018];1
TYM4D318_DEC;96;[2018];1
TYM4D318_DISP;96;[2018];1
TYM4D418_DEC;96;[2018];1
TYM4D418_DISP;96;[2018];1
TYM4D618_DEC;96;[2018];1
TYM4D618_DISP;96;[2018];1
TYM4D718_DEC;96;[2018];1
TYM4D718_DISP;96;[2018];1
TYM4D818_DEC;96;[2018];1
TYM4D818_DISP;96;[2018];1
TYM4D918_DEC;96;[2018];1
TYM4D918_DISP;96;[2018];1
TYM4GI18_DEC;96;[2018];1
TYM4GI18_DISP;96;[2018];1
TYM4PACT18_DEC;96;[2018];1
TYM4PACT18_DISP;96;[2018];1
TYM4PAUT18;96;[2018];1
TYM4PBEN18_DEC;96;[2018];1
TYM4PBEN18_DISP;96;[2018];1
TYM4PCHO18_DEC;96;[2018];1
TYM4PCHO18_DISP;96;[2018];1
TYM4PIMPOT18;96;[2018];1
TYM4PPAT18;96;[2018];1
TYM4PPEN18_DEC;96;[2018];1
TYM4PPEN18_DISP;96;[2018];1
TYM4PPFAM18;96;[2018];1
TYM4PPLOGT18;96;[2018];1
TYM4PPMINI18;96;[2018];1
TYM4PPSOC18;96;[2018];1
TYM4PTSA18_DEC;96;[2018];1
TYM4PTSA18_DISP;96;[2018];1
TYM4Q118_DEC;96;[2018];1
TYM4Q118_DISP;96;[2018];1
TYM4Q218_DEC;96;[2018];1
TYM4Q218_DISP;96;[2018];1
TYM4Q318_DEC;96;[2018];1
TYM4Q318_DISP;96;[2018];1
TYM4Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM4Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM4RD_DEC;384;[2018, 2019, 2020, 2021];4
TYM4RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM4S80S2018_DEC;96;[2018];1
TYM4S80S2018_DISP;96;[2018];1
TYM4TP4018_PAU_DEC;96;[2018];1
TYM4TP4018_PAU_DISP;96;[2018];1
TYM4TP5018_PAU_DEC;96;[2018];1
TYM4TP5018_PAU_DISP;96;[2018];1
TYM4TP6018_PAU_DEC;96;[2018];1
TYM4TP6018_PAU_DISP;96;[2018];1
TYM4TP60IP18_PAU_DEC;96;[2018];1
TYM4TP60IP18_PAU_DISP;96;[2018];1
TYM4TP60Q218_PAU_DEC;96;[2018];1
TYM4TP60Q218_PAU_DISP;96;[2018];1
TYM5D118_DEC;96;[2018];1
TYM5D118_DISP;96;[2018];1
TYM5D218_DEC;96;[2018];1
TYM5D218_DISP;96;[2018];1
TYM5D318_DEC;96;[2018];1
TYM5D318_DISP;96;[2018];1
TYM5D418_DEC;96;[2018];1
TYM5D418_DISP;96;[2018];1
TYM5D618_DEC;96;[2018];1
TYM5D618_DISP;96;[2018];1
TYM5D718_DEC;96;[2018];1
TYM5D718_DISP;96;[2018];1
TYM5D818_DEC;96;[2018];1
TYM5D818_DISP;96;[2018];1
TYM5D918_DEC;96;[2018];1
TYM5D918_DISP;96;[2018];1
TYM5GI18_DEC;96;[2018];1
TYM5GI18_DISP;96;[2018];1
TYM5PACT18_DEC;96;[2018];1
TYM5PACT18_DISP;96;[2018];1
TYM5PAUT18;96;[2018];1
TYM5PBEN18_DEC;96;[2018];1
TYM5PBEN18_DISP;96;[2018];1
TYM5PCHO18_DEC;96;[2018];1
TYM5PCHO18_DISP;96;[2018];1
TYM5PIMPOT18;96;[2018];1
TYM5PPAT18;96;[2018];1
TYM5PPEN18_DEC;96;[2018];1
TYM5PPEN18_DISP;96;[2018];1
TYM5PPFAM18;96;[2018];1
TYM5PPLOGT18;96;[2018];1
TYM5PPMINI18;96;[2018];1
TYM5PPSOC18;96;[2018];1
TYM5PTSA18_DEC;96;[2018];1
TYM5PTSA18_DISP;96;[2018];1
TYM5Q118_DEC;96;[2018];1
TYM5Q118_DISP;96;[2018];1
TYM5Q218_DEC;96;[2018];1
TYM5Q218_DISP;96;[2018];1
TYM5Q318_DEC;96;[2018];1
TYM5Q318_DISP;96;[2018];1
TYM5Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM5Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM5RD_DEC;365;[2018, 2019, 2020, 2021];4
TYM5RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM5S80S2018_DEC;96;[2018];1
TYM5S80S2018_DISP;96;[2018];1
TYM5TP4018_PAU_DEC;96;[2018];1
TYM5TP4018_PAU_DISP;96;[2018];1
TYM5TP5018_PAU_DEC;96;[2018];1
TYM5TP5018_PAU_DISP;96;[2018];1
TYM5TP6018_PAU_DEC;96;[2018];1
TYM5TP6018_PAU_DISP;96;[2018];1
TYM5TP60IP18_PAU_DEC;96;[2018];1
TYM5TP60IP18_PAU_DISP;96;[2018];1
TYM5TP60Q218_PAU_DEC;96;[2018];1
TYM5TP60Q218_PAU_DISP;96;[2018];1
TYM6D118_DEC;96;[2018];1
TYM6D118_DISP;96;[2018];1
TYM6D218_DEC;96;[2018];1
TYM6D218_DISP;96;[2018];1
TYM6D318_DEC;96;[2018];1
TYM6D318_DISP;96;[2018];1
TYM6D418_DEC;96;[2018];1
TYM6D418_DISP;96;[2018];1
TYM6D618_DEC;96;[2018];1
TYM6D618_DISP;96;[2018];1
TYM6D718_DEC;96;[2018];1
TYM6D718_DISP;96;[2018];1
TYM6D818_DEC;96;[2018];1
TYM6D818_DISP;96;[2018];1
TYM6D918_DEC;96;[2018];1
TYM6D918_DISP;96;[2018];1
TYM6GI18_DEC;96;[2018];1
TYM6GI18_DISP;96;[2018];1
TYM6PACT18_DEC;96;[2018];1
TYM6PACT18_DISP;96;[2018];1
TYM6PAUT18;96;[2018];1
TYM6PBEN18_DEC;96;[2018];1
TYM6PBEN18_DISP;96;[2018];1
TYM6PCHO18_DEC;96;[2018];1
TYM6PCHO18_DISP;96;[2018];1
TYM6PIMPOT18;96;[2018];1
TYM6PPAT18;96;[2018];1
TYM6PPEN18_DEC;96;[2018];1
TYM6PPEN18_DISP;96;[2018];1
TYM6PPFAM18;96;[2018];1
TYM6PPLOGT18;96;[2018];1
TYM6PPMINI18;96;[2018];1
TYM6PPSOC18;96;[2018];1
TYM6PTSA18_DEC;96;[2018];1
TYM6PTSA18_DISP;96;[2018];1
TYM6Q118_DEC;96;[2018];1
TYM6Q118_DISP;96;[2018];1
TYM6Q218_DEC;96;[2018];1
TYM6Q218_DISP;96;[2018];1
TYM6Q318_DEC;96;[2018];1
TYM6Q318_DISP;96;[2018];1
TYM6Q3_Q1_DEC;384;[2018, 2019, 2020, 2021];4
TYM6Q3_Q1_DISP;384;[2018, 2019, 2020, 2021];4
TYM6RD_DEC;384;[2018, 2019, 2020, 2021];4
TYM6RD_DISP;384;[2018, 2019, 2020, 2021];4
TYM6S80S2018_DEC;96;[2018];1
TYM6S80S2018_DISP;96;[2018];1
TYM6TP4018_PAU_DEC;96;[2018];1
TYM6TP4018_PAU_DISP;92;[2018];1
TYM6TP5018_PAU_DEC;96;[2018];1
TYM6TP5018_PAU_DISP;96;[2018];1
TYM6TP6018_PAU_DEC;96;[2018];1
TYM6TP6018_PAU_DISP;96;[2018];1
TYM6TP60IP18_PAU_DEC;96;[2018];1
TYM6TP60IP18_PAU_DISP;96;[2018];1
TYM6TP60Q218_PAU_DEC;96;[2018];1
TYM6TP60Q218_PAU_DISP;96;[2018];1
AGE1D119_DEC;96;[2019];1
AGE1D119_DISP;96;[2019];1
AGE1D219_DEC;96;[2019];1
AGE1D219_DISP;96;[2019];1
AGE1D319_DEC;96;[2019];1
AGE1D319_DISP;96;[2019];1
AGE1D419_DEC;96;[2019];1
AGE1D419_DISP;96;[2019];1
AGE1D619_DEC;96;[2019];1
AGE1D619_DISP;96;[2019];1
AGE1D719_DEC;96;[2019];1
AGE1D719_DISP;96;[2019];1
AGE1D819_DEC;96;[2019];1
AGE1D819_DISP;96;[2019];1
AGE1D919_DEC;96;[2019];1
AGE1D919_DISP;96;[2019];1
AGE1GI19_DEC;96;[2019];1
AGE1GI19_DISP;96;[2019];1
AGE1PACT19_DEC;96;[2019];1
AGE1PACT19_DISP;96;[2019];1
AGE1PAUT19;96;[2019];1
AGE1PBEN19_DEC;96;[2019];1
AGE1PBEN19_DISP;96;[2019];1
AGE1PCHO19_DEC;96;[2019];1
AGE1PCHO19_DISP;96;[2019];1
AGE1PIMPOT19;96;[2019];1
AGE1PPAT19;96;[2019];1
AGE1PPEN19_DEC;96;[2019];1
AGE1PPEN19_DISP;96;[2019];1
AGE1PPFAM19;96;[2019];1
AGE1PPLOGT19;96;[2019];1
AGE1PPMINI19;96;[2019];1
AGE1PPSOC19;96;[2019];1
AGE1PTSA19_DEC;96;[2019];1
AGE1PTSA19_DISP;96;[2019];1
AGE1Q119_DEC;96;[2019];1
AGE1Q119_DISP;96;[2019];1
AGE1Q219_DEC;96;[2019];1
AGE1Q219_DISP;96;[2019];1
AGE1Q319_DEC;96;[2019];1
AGE1Q319_DISP;96;[2019];1
AGE1S80S2019_DEC;96;[2019];1
AGE1S80S2019_DISP;96;[2019];1
AGE1TP4019_PAU_DEC;96;[2019];1
AGE1TP4019_PAU_DISP;96;[2019];1
AGE1TP5019_PAU_DEC;96;[2019];1
AGE1TP5019_PAU_DISP;96;[2019];1
AGE1TP6019_PAU_DEC;96;[2019];1
AGE1TP6019_PAU_DISP;96;[2019];1
AGE1TP60IP19_PAU_DEC;96;[2019];1
AGE1TP60IP19_PAU_DISP;96;[2019];1
AGE1TP60Q219_PAU_DEC;96;[2019];1
AGE1TP60Q219_PAU_DISP;96;[2019];1
AGE2D119_DEC;96;[2019];1
AGE2D119_DISP;96;[2019];1
AGE2D219_DEC;96;[2019];1
AGE2D219_DISP;96;[2019];1
AGE2D319_DEC;96;[2019];1
AGE2D319_DISP;96;[2019];1
AGE2D419_DEC;96;[2019];1
AGE2D419_DISP;96;[2019];1
AGE2D619_DEC;96;[2019];1
AGE2D619_DISP;96;[2019];1
AGE2D719_DEC;96;[2019];1
AGE2D719_DISP;96;[2019];1
AGE2D819_DEC;96;[2019];1
AGE2D819_DISP;96;[2019];1
AGE2D919_DEC;96;[2019];1
AGE2D919_DISP;96;[2019];1
AGE2GI19_DEC;96;[2019];1
AGE2GI19_DISP;96;[2019];1
AGE2PACT19_DEC;96;[2019];1
AGE2PACT19_DISP;96;[2019];1
AGE2PAUT19;96;[2019];1
AGE2PBEN19_DEC;96;[2019];1
AGE2PBEN19_DISP;96;[2019];1
AGE2PCHO19_DEC;96;[2019];1
AGE2PCHO19_DISP;96;[2019];1
AGE2PIMPOT19;96;[2019];1
AGE2PPAT19;96;[2019];1
AGE2PPEN19_DEC;96;[2019];1
AGE2PPEN19_DISP;96;[2019];1
AGE2PPFAM19;96;[2019];1
AGE2PPLOGT19;96;[2019];1
AGE2PPMINI19;96;[2019];1
AGE2PPSOC19;96;[2019];1
AGE2PTSA19_DEC;96;[2019];1
AGE2PTSA19_DISP;96;[2019];1
AGE2Q119_DEC;96;[2019];1
AGE2Q119_DISP;96;[2019];1
AGE2Q219_DEC;96;[2019];1
AGE2Q219_DISP;96;[2019];1
AGE2Q319_DEC;96;[2019];1
AGE2Q319_DISP;96;[2019];1
AGE2S80S2019_DEC;96;[2019];1
AGE2S80S2019_DISP;96;[2019];1
AGE2TP4019_PAU_DEC;96;[2019];1
AGE2TP4019_PAU_DISP;96;[2019];1
AGE2TP5019_PAU_DEC;96;[2019];1
AGE2TP5019_PAU_DISP;96;[2019];1
AGE2TP6019_PAU_DEC;96;[2019];1
AGE2TP6019_PAU_DISP;96;[2019];1
AGE2TP60IP19_PAU_DEC;96;[2019];1
AGE2TP60IP19_PAU_DISP;96;[2019];1
AGE2TP60Q219_PAU_DEC;96;[2019];1
AGE2TP60Q219_PAU_DISP;96;[2019];1
AGE3D119_DEC;96;[2019];1
AGE3D119_DISP;96;[2019];1
AGE3D219_DEC;96;[2019];1
AGE3D219_DISP;96;[2019];1
AGE3D319_DEC;96;[2019];1
AGE3D319_DISP;96;[2019];1
AGE3D419_DEC;96;[2019];1
AGE3D419_DISP;96;[2019];1
AGE3D619_DEC;96;[2019];1
AGE3D619_DISP;96;[2019];1
AGE3D719_DEC;96;[2019];1
AGE3D719_DISP;96;[2019];1
AGE3D819_DEC;96;[2019];1
AGE3D819_DISP;96;[2019];1
AGE3D919_DEC;96;[2019];1
AGE3D919_DISP;96;[2019];1
AGE3GI19_DEC;96;[2019];1
